"sex" "age" "field" "language" "education" "paranormal" "toss.K" "toss.RT" "grid.K" "grid.RT" "guess.K" "guess.RT" "roll.K" "roll.RT" "spot.K" "spot.RT" "K" "toss" "guess" "roll" "spot" "grid" "RT"
"female" 43.4657534246575 "humanities" "french" 4 0 -0.420979761617647 10.9 -0.596190894812097 11.4 -1.54273549816092 11.6 -0.397893317310579 9.6 0.737196425229496 9 -0.444120609334349 "111110000000" "3311254545" "5414446653" "5968744335" "110010001" 52.5
"male" 34.1013698630137 "science" "french" 4 0 0.517184143856415 6.3 1.03696005461221 4.6 2.06323310237019 9.1 0.108352274419042 5 0.722502223263016 8.1 0.889646359704175 "010010111001" "3541231425" "2635141241" "5296356441" "001010101" 33.1
"female" 41.4904109589041 "science" "french" 4 0 -0.123515212175724 24.3 1.8214169933467 13.1 -1.54363809810358 18.7 1.42459728370572 11.1 0.905872207905871 12.2 0.496946634935797 "001110000010" "3441122223" "2663514662" "5644781238" "011100001" 79.4
"male" 44.0301369863014 "humanities" "german" 7 0 -2.06781104165752 7.6 -0.68845135493541 5.3 -9.98203234107658 12.5 1.68573092155234 11.8 0.555807897813696 9.8 -2.0993511836607 "000100100010" "1111111111" "6132255146" "8662517123" "010100100" 47
"male" 33.7835616438356 "science" "french" 4 0 0.331697440652534 12.8 -1.21024367531816 43.7 0.623758243337598 14 -0.0400642139943414 19.6 0.976623507860893 9.3 0.136354260507705 "011111000111" "2243211344" "1622164431" "5468752623" "000001010" 99.4
"male" 44.0301369863014 "humanities" "english" 7 0 0.588321834203256 9 -0.142574845308193 8.6 -9.98203234107658 5.8 -0.321094014372278 8.1 0.596263184984841 8.7 -1.85222323631379 "001001011001" "1111111111" "5232421411" "8695714211" "001001110" 40.2
"male" 58.0082191780822 "science" "french" 6 0 0.771756741262462 13.9 -3.04096573668208 57.4 -0.148108681717681 16.5 -0.393115691118451 10.9 -0.805590459994604 14.3 -0.723204765650071 "000101100110" "4431453444" "2116533325" "5561899965" "111111111" 113
"male" 28.2356164383562 "science" "french" 7 0 0.841993082163315 15.8 1.03696005461221 7.7 0.0635157410227723 15.8 -0.117999138753887 11 -0.0742290954197822 13 0.350048128724926 "010001011001" "3243353243" "2122535212" "4562345494" "001010101" 63.3
"male" 24.4191780821918 "humanities" "french" 5 2 -1.28392844546275 10.2 -0.596190894812097 17.5 1.61481344096109 18.8 1.74364982229131 12.3 1.54283162992839 9.5 0.604235110581189 "110100000000" "5314224551" "6125564321" "5163774295" "011010100" 68.3
"male" 31.8356164383562 "other" "french" 4 2 -0.0886305520151953 5 0.356184830254905 8.7 0.876071158531904 8.3 1.87942209242406 4.7 1.94316970218426 7.7 0.993243446275987 "011010001101" "4525143513" "5234165542" "5648917586" "101011100" 34.4
"male" 23.227397260274 "science" "english" 6 0 0.841993082163315 25 -0.596190894812097 15.8 -9.98203234107658 10.6 1.11954485494608 34.6 0.829434448635127 22.3 -1.55745017002883 "001110100101" "3333333333" "1156325644" "4582571699" "100010011" 108.3
"male" 42.5917808219178 "science" "french" 6 0 1.70119457183552 16.2 1.8214169933467 10.3 1.19024589344789 13.1 0.980306216861732 8.9 1.55737673301542 10.8 1.45010808170145 "001111001110" "3513412425" "5316523563" "5187562498" "010001101" 59.3
"female" 30.6958904109589 "science" "french" 5 5 0.771756741262462 9.7 0.206595179695689 14.1 1.92595258695303 18.3 1.49700177392677 7.4 2.05470195603994 7.4 1.29120164757558 "011101000101" "4132453112" "1421513624" "4751362985" "110011010" 56.9
"male" 40.9424657534247 "other" "french" 7 0 -0.590539088626424 15.1 0.145914824578648 7.2 1.81224127036114 11.3 1.59314147346541 9.5 2.14310714217543 14.7 1.02077312439084 "110101000000" "1352431245" "4236522145" "5621798354" "110001101" 57.8
"male" 49.0739726027397 "humanities" "french" 4 0 1.53266859740358 10.7 -3.04096573668208 12.5 -0.640084030636258 13.1 0.55454019827998 10.5 0.835253156772825 9.3 -0.151717562972391 "000110110011" "5435453153" "4345243613" "5739564765" "000000000" 56.1
"female" 45.9178082191781 "other" "french" 6 0 0.606995879098055 21.3 -0.956960540698852 15 0.761390920906123 19.2 0.55296654148829 16.3 0.999504103235372 12.8 0.392779380805798 "001011001100" "1242541145" "6352351413" "5822396347" "110101101" 84.6
"male" 25.2219178082192 "science" "french" 6 0 -0.0796997213448604 7.4 0.145914824578648 7.7 0.724425771282088 12.5 0.921713137439902 6.9 1.5765370883066 10.4 0.657778220052476 "000110101000" "2435324121" "6532545615" "4562368541" "101001110" 44.9
"male" 26.9178082191781 "science" "french" 6 4 -0.70683892538061 29.4 1.03696005461221 34.8 1.67253709432378 26.3 1.13140427070748 28.7 0.772332010878496 45.5 0.781278901028271 "001010111000" "4234525143" "3242156641" "8247843694" "110101010" 164.7
"male" 49.8931506849315 "science" "french" 4 1 -0.531916151829565 13.7 -0.678035429199681 15.2 1.39383536570256 14.5 0.940279298794927 9.4 1.89394802060698 10.3 0.603622220815044 "010001101010" "4353145231" "5236422161" "7549825136" "001111110" 63.1
"female" NA "0" "french" 1 0 -4.41549456072126 14.3 -0.0480615214056458 28.9 1.30867211141385 39.2 1.82351596668563 32.3 1.15561823754218 34.9 -0.0351499532970492 "000000000000" "1223451234" "4561231364" "7789657143" "000000111" 149.6
"male" 27.158904109589 "science" "french" 7 0 1.76496701378188 21.9 1.8214169933467 12.9 1.08139742150621 25 1.43344476067216 24.9 1.32140589338124 13.4 1.48452641653764 "001011001011" "4254315231" "2535416254" "4528765126" "001100011" 98.1
"female" NA "0" "english" 0 0 -0.69307687786102 112.2 -3.04096573668208 0 -9.98203234107658 88.7 0.573564015124068 106.2 -10.7122172168335 86.1 -4.77094563146582 "111111000000" "1111111111" "3114325365" "2222222111" "000000000" 393.2
"female" 63.8876712328767 "humanities" "french" 5 5 -4.41549456072126 14.1 0.356184830254905 11.5 -9.98203234107658 5.6 -11.3769232927985 5.2 -15.1528449549343 10.8 -8.11422206385515 "000000000000" "4444444444" "5555555555" "2222222222" "011100010" 47.2
"male" 27.8520547945205 "science" "french" 6 0 0.70648253816756 13.3 0.145914824578648 5.1 1.16303933046781 15.9 0.768557948916862 9.2 1.99068527726356 9.7 0.954935983878888 "000101101011" "5342124522" "2414325521" "5437864195" "110001101" 53.2
"male" 39.7315068493151 "0" "french" 3 0 0.665394272280631 26.7 -1.21024367531816 43.5 0.0443088023538402 33.4 0.0969676282424149 33.1 1.51601275487208 12.6 0.222487956486161 "000110110010" "5543544521" "6412542524" "8641739653" "000100010" 149.3
"female" 26.5780821917808 "science" "french" 6 0 1.43528031331841 5.7 -0.678035429199681 3.5 0.851806014407383 9.2 0.127922228449011 8.2 0.864962710004341 12.4 0.520387167395893 "011100011001" "4325431242" "6362443134" "6239163834" "110011011" 39
"female" 52.5287671232877 "0" "french" 1 0 -4.41549456072126 13.8 -3.04096573668208 17.8 1.69234155512521 41.1 1.64726373022433 19.7 -15.1528449549343 6.6 -3.85393999339762 "000000000000" "3421532415" "5622163542" "4444444444" "000000000" 99
"male" 27.5671232876712 "science" "french" 6 0 0.0347970253652627 16.2 1.77344872879726 30.2 0.0195984014674189 19.8 0.633911068010253 19.6 0.115116942061671 9.5 0.515374433140373 "010111011010" "5343523212" "3623431142" "6114322351" "010100111" 95.3
"male" 31 "science" "french" 5 0 0.500223415084546 45 1.03696005461221 17.3 1.59147353154415 18.5 1.97643516895201 9.4 0.528553740858619 12.2 1.12672918221031 "110011000000" "5321433523" "5234126532" "6893695825" "101010001" 102.4
"female" 43.7260273972603 "humanities" "french" 6 4 -1.48284183094259 32.7 0.781777371222475 21.7 1.11671164933674 22 1.81960720411991 29.6 1.4741870786784 19.1 0.741888294482987 "100001000000" "3245231545" "6532451316" "1582465382" "000001101" 125.1
"female" 38.4794520547945 "science" "french" 5 4 -0.751286612244352 5.6 -0.956960540698852 5.3 1.23211493614171 9.2 1.33631922951057 6.6 -3.68585087462618 6.6 -0.565132772383421 "010011110101" "2343512343" "5265314426" "5624141444" "101101011" 33.3
"male" 50.2767123287671 "science" "french" 7 0 0.108783204202577 15.9 -1.12648304796118 6.8 1.58224966627868 11.4 0.250224531396809 9.1 1.34876482348038 10.2 0.432707835479453 "100011000000" "3445212433" "5514426522" "5542698471" "110011111" 53.4
"male" 24.9671232876712 "science" "french" 6 0 -1.19167461161791 7.8 -0.49051686914422 13.1 1.20753341023166 12.6 1.51884838172507 9.4 2.07396118948038 7.8 0.623630300134996 "010111011101" "2312433154" "5235416254" "5473296458" "110011000" 50.7
"female" 28.4164383561644 "0" "french" 3 5 -0.846067465027413 22 1.03696005461221 25.7 1.43440105520991 20.8 2.00289431087101 14.4 1.37871923755962 10.8 1.00138143864507 "010010011101" "2535413253" "4351462534" "7583498514" "101010100" 93.7
"male" 49.1671232876712 "other" "french" 6 3 0.771756741262462 10.6 1.8214169933467 11.6 1.62901405476746 16.3 0.524940442671755 16.1 1.40926541999953 9.7 1.23127873040958 "000110010111" "3351254331" "1355433616" "9524856738" "011100001" 64.3
"male" 48.9205479452055 "humanities" "french" 4 1 0.345809680933935 16.4 -0.25296007246356 7.5 0.380863895832647 20.6 0.607493728189382 11.5 1.44179643597836 12 0.504600733694153 "111011000000" "3521435444" "6521146366" "6625471398" "010101000" 68
"female" 33.7643835616438 "humanities" "french" 5 3 0.404517267557664 19.8 -3.04096573668208 23.1 1.1134627236017 17.6 1.3955049339049 11.4 -0.114601878002604 14 -0.048416537924084 "111010000000" "4421535213" "1415633251" "1742268326" "000000000" 85.9
"male" 28.9342465753425 "science" "french" 6 0 -0.0615749487948956 17.4 1.77344872879726 16.3 2.13750490380545 19 1.62332618309139 14.4 1.41410165516136 15.5 1.37736130441211 "000111010010" "4325145321" "1152246315" "6726491536" "001101011" 82.6
"female" 41.6493150684932 "science" "french" 4 0 -1.25670379581579 14.1 1.22695182925618 4.8 -1.01241294166068 20.5 1.052682210995 10.1 1.27226693012479 13.4 0.2565568465799 "000000000111" "4532111222" "2664143522" "6872916563" "111101010" 62.9
"female" 55.0054794520548 "humanities" "french" 6 1 -2.42962405067855 21.8 -3.04096573668208 8.6 1.52378697092778 19.4 1.92497801381008 10.9 1.52191640541068 12.4 -0.099981679442418 "100100000000" "2314251314" "1526321546" "5843794687" "000000000" 73.1
"female" 40.4520547945205 "humanities" "french" 5 0 0.108783204202577 21.5 -3.04096573668208 8 -0.416959734719494 19.6 -0.974245321306657 9.2 1.91612746747794 24.2 -0.481452024205543 "100011000000" "4445143442" "2522461113" "8317962387" "000000000" 82.5
"male" 28.441095890411 "other" "french" 6 0 -1.28392844546275 14 1.8214169933467 19.7 -4.26201932673857 21.1 1.97643516895201 7.5 2.17402882946497 11.3 0.085186643912472 "110100000000" "2331111115" "5136245113" "4587326954" "110001100" 73.6
"female" 33.8986301369863 "0" "french" 3 2 -0.69307687786102 40.8 1.77344872879726 51 -0.584227126431642 103.5 -0.499797405819115 83.3 -15.1528449549343 11.8 -3.03129952724976 "111111000000" "2232542522" "3663236113" "6666666666" "111001010" 290.4
"male" 41.013698630137 "humanities" "french" 6 1 -0.910361981985367 30.6 0.446237925989999 32.3 0.167098043451201 24.6 -0.115080869748078 35.1 1.18306753353916 11 0.154192130249383 "101100000000" "3422254145" "3335565423" "6562478659" "110110010" 133.6
"male" 49.7369863013699 "0" "french" 2 1 -1.41766355787566 9.8 -0.791814806528575 25.5 -0.875870112607026 14.3 2.35564048582964 7.7 1.86630318991339 12.6 0.227319039746354 "000000001111" "1234543543" "1425632145" "8497326417" "000110010" 69.9
"male" 33.1643835616438 "science" "french" 5 0 0.360140724337139 7.2 0.356184830254905 10.3 1.19368568858489 12.5 1.17987778219477 7.1 -15.1528449549343 5.1 -2.41259118591252 "011100100101" "3251432435" "5426153255" "5555555555" "101110001" 42.2
"male" 26.4438356164384 "science" "french" 7 0 -0.4333043946556 7.2 0.189437849218902 10.1 -1.32517527186661 15.3 1.10544551434684 8.9 0.659374307895511 10.5 0.0391556009878086 "011101000001" "2443333511" "2362564432" "6855932477" "101110011" 52
"male" 29.9616438356164 "other" "french" 6 0 -1.28392844546275 17.7 0.356184830254905 7.3 0.0268192180381313 23.3 2.46909063084518 11.4 2.14310714217543 10.2 0.742254675170179 "110100000000" "3525122412" "2546135264" "8129345786" "101011100" 69.9
"female" 41.4547945205479 "humanities" "french" 7 2 -0.301972727256737 62.2 0.356184830254905 15.2 1.57308854888168 29.8 1.69284049279605 19.8 2.11363758814517 25.8 1.08675574656421 "101110000000" "5133145321" "5426534615" "5269741532" "001110101" 152.8
"female" 41.1287671232877 "science" "french" 7 3 0.213536736688299 18.2 0.0102290462036586 11 0.963165216900051 22 1.36983121592841 24.2 1.2752159149841 16.1 0.766395626140904 "001011000101" "2523452134" "5236321426" "8652641896" "101101001" 91.5
"female" 24.6219178082192 "other" "french" 5 0 0.685710118288427 7.6 0.356184830254905 6.8 -4.27050293702655 19.4 0.89935204148628 7.5 1.89394802060698 8.7 -0.0870615852779916 "001001111001" "2154333333" "5125314663" "8456274139" "101010011" 50
"female" 32.586301369863 "humanities" "french" 6 3 -1.61629402321168 13.7 0.356184830254905 24.1 1.53261768495741 40.2 0.917620702953622 44.8 1.76412389150457 19.7 0.590850617291765 "100010000000" "4234543512" "3523216532" "8596426185" "100101010" 142.5
"male" 32.413698630137 "science" "french" 6 0 1.19276816004908 22.7 1.77344872879726 18 -1.39244560627806 33 0.228873018580046 38 -0.00776426023367844 20 0.35897600818293 "010001101111" "5115114355" "3626516156" "7247574583" "101110000" 131.7
"male" 26.5972602739726 "science" "french" 6 0 1.90745369491854 12.1 1.54379293948679 19.9 0.334581709847461 19.2 1.57010833846285 23.1 1.40337493442787 12.2 1.3518623234287 "000101111001" "2312245434" "4513356421" "8622397584" "011010011" 86.5
"male" 43.7917808219178 "science" "french" 7 3 -0.797830410346681 23.4 1.03696005461221 42.3 0.977755598666577 19.4 1.33081142415418 17.2 0.640413755702483 14.3 0.637622084557754 "110110000000" "4542513423" "5425662135" "9953645175" "100010101" 116.6
"male" 27.186301369863 "science" "french" 4 3 -4.41549456072126 14 1.33650212698573 9.7 1.61953036019325 16.1 1.69998652353895 7.5 1.66163382350432 8.9 0.380431654700198 "000000000000" "3454132453" "2461523241" "5241875269" "111010100" 56.2
"male" 38.8904109589041 "science" "french" 4 5 -0.451488596516264 12.2 1.26940526819439 14.6 1.56853125497582 16.2 1.59314147346541 8.4 0.550103023024511 8.3 0.905938484628773 "001001001101" "3424521432" "5263452164" "8565424859" "010000101" 59.7
"female" 24.5698630136986 "science" "french" 6 0 0.552068804016944 29.1 -0.596190894812097 5.8 -0.718087247667903 13.8 1.38403595606729 17.5 -15.1528449549343 6.2 -2.90620366746601 "001111100100" "4213544443" "6223452643" "5555555555" "011101100" 72.4
"male" 37.3369863013699 "0" "french" 3 0 0.304103338271267 6.9 0.189437849218902 8.2 1.93189819954229 11 1.58652163706786 7.8 1.51414556243827 7 1.10522131730772 "011010010100" "2435154321" "2463321456" "5428937123" "001100010" 40.9
"female" 45.0602739726027 "humanities" "french" 6 0 -4.41549456072126 16.7 -1.29837940167901 6.5 -0.413831558948228 14.6 2.24013877474794 19.6 -15.1528449549343 8.9 -3.80808234030697 "000000000000" "5553332145" "5312654321" "5555555555" "011101110" 66.3
"female" 38.6630136986301 "0" "french" 3 0 -0.69307687786102 6.4 0.446237925989999 16.5 0.825347814360638 37.2 1.77731926285532 11.9 -15.1528449549343 12.2 -2.55940336591787 "111111000000" "1225345332" "5124561354" "6666666666" "100000111" 84.2
"male" 22.6739726027397 "0" "french" 3 0 0.685710118288427 8.3 0.356184830254905 6.1 1.1496394282282 13.4 -0.765385081216259 7.3 1.45721501693862 6.7 0.576672862498779 "011000011011" "2531242125" "5215243363" "5485327145" "110010101" 41.8
"male" 39.3260273972603 "science" "french" 7 5 -0.0886305520151953 5.3 -3.04096573668208 6.8 -6.85340407165313 12 2.09967015419647 4.4 2.02126603055008 8.1 -1.17241283512077 "010011101001" "2232222222" "1523641526" "7415863194" "000000000" 36.6
"male" 45.6438356164384 "science" "french" 6 4 -0.69307687786102 53 -3.04096573668208 7.8 0.998451403229549 25.7 -9.07649149873368 7 -4.11584396162489 9.4 -3.18558533433442 "111111000000" "3451123433" "5233333333" "7575847777" "000000000" 102.9
"female" 57.4575342465753 "science" "french" 4 0 -0.445466856758713 17.1 0.356184830254905 17.6 1.20753341023166 17.6 1.5283170904635 14.1 1.99989442541933 15.1 0.929292579922136 "011101001001" "2431254325" "1421653425" "4752698351" "010101100" 81.5
"male" 27.5917808219178 "science" "french" 7 0 -0.213168440380414 7.1 -0.678035429199681 12.4 1.74316566468715 10.7 0.568783657293594 7.6 1.35924791849901 10.6 0.555998674179932 "001001110101" "4352331425" "5525435124" "5745921853" "110000001" 48.4
"male" 40.641095890411 "science" "french" 6 0 0.189210759515874 21 0.356184830254905 17.1 1.69234155512521 19.8 2.4262111571435 11.5 1.80308121567651 16.5 1.2934059035432 "010010001111" "4215341253" "2643152346" "4358639174" "100101010" 85.9
"male" 28.6027397260274 "other" "french" 6 1 -0.0615749487948956 17.4 0.206595179695689 12.9 0.681366644648357 12.1 1.57665047696292 6 0.807012026471843 6.7 0.642009875796783 "001111111000" "3425234533" "5344621523" "8587462396" "110011010" 55.1
"male" 51.2876712328767 "science" "french" 5 0 -0.797830410346681 17.8 -0.791814806528575 14.7 -9.11666628260673 24.1 1.4483165447438 20.6 -7.62089725096712 20.8 -3.37577844114106 "110110000000" "4333333333" "5245166542" "2222226689" "101001111" 98
"male" 40.9972602739726 "humanities" "french" 6 0 0.972396796684674 7.9 -0.729549989308822 7.6 -4.27050293702655 31.3 2.35564048582964 13 1.31659797505549 11 -0.0710835337531137 "000110101111" "2345111111" "5234165243" "8541725871" "100101001" 70.8
"male" 28.9808219178082 "science" "french" 6 0 -0.301972727256737 13.2 1.03696005461221 7.7 1.90827164504352 12.5 1.6716196825721 5.1 -0.303351454948481 10.2 0.802305440004522 "101110000000" "4351245132" "6245321563" "6345636412" "110101010" 48.7
"female" 21.4931506849315 "0" "french" 3 5 -3.53112897359473 14.9 1.46639916626455 16.6 0.36215971926873 24.8 1.03701247063423 25.7 1.30790584325009 10.9 0.128469645164574 "010101010101" "2324231453" "5366424321" "5626874192" "100011100" 92.9
"female" 24.2958904109589 "humanities" "french" 5 0 -2.42962405067855 18.8 1.77344872879726 18.3 -0.0201378994512224 19 1.8274357243785 12.7 1.88589461389874 20.3 0.607403423388946 "100100000000" "2421355522" "1563421153" "5462789542" "001010011" 89.1
"male" 29.6465753424658 "science" "french" 5 4 1.43528031331841 14 1.33650212698573 24.1 1.78525281072012 24.5 1.8274357243785 12.3 1.80308121567651 11.7 1.63751043821585 "001101011100" "3125432214" "5233415623" "8527154398" "011001010" 86.6
"female" 67.3424657534247 "humanities" "french" 6 3 -0.369969093310324 38.3 0.356184830254905 75.2 0.048716921065484 32.7 0.466084434417663 29.1 0.348659241657701 52 0.169935266817086 "111001000000" "1135132551" "6631221454" "6473274847" "101110001" 227.3
"male" 27.1643835616438 "0" "french" 3 3 -0.25121223725599 13.6 0.206595179695689 13 1.90827164504352 14.9 1.47244654926882 13.8 1.99989442541933 8.8 1.06719911243427 "011010110010" "2413524312" "5422363215" "1458627953" "010110011" 64.1
